country,region,arm,radius_km,centres,mae_decision,mae_representation,mean_G_mva,zero_station_share,n_stations_mean,n_stations_median,effective_cand_share,n_candidates
au,Newcastle_and_Lake_Macquarie,LU,20.0,station,66.0475660335632,55.63815496935673,467.104232,0.0,19.96,22.0,1.0,25
au,Newcastle_and_Lake_Macquarie,LU-soft,20.0,station,65.77847404367273,55.371426017412,467.104232,0.0,19.96,22.0,1.0,25
au,Newcastle_and_Lake_Macquarie,Ref,20.0,station,14.913514911977384,0.0,467.104232,0.0,19.96,22.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-42,20.0,station,60.25862314015216,50.21184466009058,467.104232,0.0,19.96,22.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-123,20.0,station,58.10394901083136,48.212780370162854,467.104232,0.0,19.96,22.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-456,20.0,station,56.56328435022777,46.53433719634673,467.104232,0.0,19.96,22.0,1.0,25
au,Sydney_City_and_Inner_South,Uni,1.0,station,91.7995006568648,55.165009097664836,137.26526470588234,0.0,2.2941176470588234,1.0,1.0,17
au,Sydney_City_and_Inner_South,LU,1.0,station,92.65545579817838,56.10887241201359,137.26526470588234,0.0,2.2941176470588234,1.0,1.0,17
au,Sydney_City_and_Inner_South,LU-soft,1.0,station,92.65802993070847,56.10757196146448,137.26526470588234,0.0,2.2941176470588234,1.0,1.0,17
au,Sydney_City_and_Inner_South,Ref,1.0,station,40.951494197018235,0.0,137.26526470588234,0.0,2.2941176470588234,1.0,1.0,17
au,Sydney_City_and_Inner_South,GNN-oof-42,1.0,station,133.29881497167227,98.67761788860403,137.26526470588234,0.0,2.2941176470588234,1.0,1.0,17
au,Sydney_City_and_Inner_South,GNN-oof-123,1.0,station,134.7938642646434,100.35588247336327,137.26526470588234,0.0,2.2941176470588234,1.0,1.0,17
au,Sydney_City_and_Inner_South,GNN-oof-456,1.0,station,134.16846617527818,99.87651557457772,137.26526470588234,0.0,2.2941176470588234,1.0,1.0,17
au,Sydney_City_and_Inner_South,Uni,2.0,station,130.63052369810686,105.37008635564794,305.96705294117646,0.0,5.352941176470588,6.0,1.0,17
au,Sydney_City_and_Inner_South,LU,2.0,station,135.29259176692014,110.32475261442445,305.96705294117646,0.0,5.352941176470588,6.0,1.0,17
au,Sydney_City_and_Inner_South,LU-soft,2.0,station,135.28680575328963,110.31912456493583,305.96705294117646,0.0,5.352941176470588,6.0,1.0,17
au,Sydney_City_and_Inner_South,Ref,2.0,station,44.9250515469081,0.0,305.96705294117646,0.0,5.352941176470588,6.0,1.0,17
au,Sydney_City_and_Inner_South,GNN-oof-42,2.0,station,233.53788544003245,236.08457939434004,305.96705294117646,0.0,5.352941176470588,6.0,1.0,17
au,Sydney_City_and_Inner_South,GNN-oof-123,2.0,station,235.6903168886931,238.23701084300066,305.96705294117646,0.0,5.352941176470588,6.0,1.0,17
au,Sydney_City_and_Inner_South,GNN-oof-456,2.0,station,233.75796304956094,236.3046570038685,305.96705294117646,0.0,5.352941176470588,6.0,1.0,17
au,Sydney_City_and_Inner_South,Uni,3.0,station,81.22064034860475,77.44668874649457,413.36066470588236,0.0,7.588235294117647,9.0,1.0,17
au,Sydney_City_and_Inner_South,LU,3.0,station,87.34857826714345,84.24884917737141,413.36066470588236,0.0,7.588235294117647,9.0,1.0,17
au,Sydney_City_and_Inner_South,LU-soft,3.0,station,87.34629712978843,84.24413837886989,413.36066470588236,0.0,7.588235294117647,9.0,1.0,17
au,Sydney_City_and_Inner_South,Ref,3.0,station,20.63434939562191,0.0,413.36066470588236,0.0,7.588235294117647,9.0,1.0,17
au,Sydney_City_and_Inner_South,GNN-oof-42,3.0,station,208.1588763683494,206.02564825747768,413.36066470588236,0.0,7.588235294117647,9.0,1.0,17
au,Sydney_City_and_Inner_South,GNN-oof-123,3.0,station,209.32460888691406,205.9460291099112,413.36066470588236,0.0,7.588235294117647,9.0,1.0,17
