country,region,arm,radius_km,centres,mae_decision,mae_representation,mean_G_mva,zero_station_share,n_stations_mean,n_stations_median,effective_cand_share,n_candidates
uk,TLE4,Ref,2.0,station,9.372383891161176,0.0,39.30009363884243,0.0,3.0927152317880795,2.0,1.0,151
uk,TLE4,GNN-oof-42,2.0,station,15.797016556337415,10.82291009214785,39.30009363884243,0.0,3.0927152317880795,2.0,1.0,151
uk,TLE4,GNN-oof-123,2.0,station,16.12864929227102,11.196467110518759,39.30009363884243,0.0,3.0927152317880795,2.0,1.0,151
uk,TLE4,GNN-oof-456,2.0,station,15.30826640290118,10.152047806984717,39.30009363884243,0.0,3.0927152317880795,2.0,1.0,151
uk,TLE4,Uni,3.0,station,48.17447497458664,42.66891878407744,71.28855476753037,0.0,5.622516556291391,4.0,1.0,151
uk,TLE4,LU,3.0,station,42.28064916969176,36.48372522740123,71.28855476753037,0.0,5.622516556291391,4.0,1.0,151
uk,TLE4,LU-soft,3.0,station,34.956608735982364,28.293637409056743,71.28855476753037,0.0,5.622516556291391,4.0,1.0,151
uk,TLE4,Ref,3.0,station,10.783811526227307,0.0,71.28855476753037,0.0,5.622516556291391,4.0,1.0,151
uk,TLE4,GNN-oof-42,3.0,station,20.88480917010431,17.005429994868678,71.28855476753037,0.0,5.622516556291391,4.0,1.0,151
uk,TLE4,GNN-oof-123,3.0,station,22.43006241735434,18.346608327132348,71.28855476753037,0.0,5.622516556291391,4.0,1.0,151
uk,TLE4,GNN-oof-456,3.0,station,19.806349784298252,15.969229604611622,71.28855476753037,0.0,5.622516556291391,4.0,1.0,151
uk,TLE4,Uni,5.0,station,90.39927363511386,81.96073303444103,151.31326168479254,0.0,11.7682119205298,9.0,1.0,151
uk,TLE4,LU,5.0,station,75.88393220032339,66.89517939735747,151.31326168479254,0.0,11.7682119205298,9.0,1.0,151
uk,TLE4,LU-soft,5.0,station,55.08164763449316,45.93543942017094,151.31326168479254,0.0,11.7682119205298,9.0,1.0,151
uk,TLE4,Ref,5.0,station,14.78476425676801,0.0,151.31326168479254,0.0,11.7682119205298,9.0,1.0,151
uk,TLE4,GNN-oof-42,5.0,station,32.55559687247887,26.08608416889504,151.31326168479254,0.0,11.7682119205298,9.0,1.0,151
uk,TLE4,GNN-oof-123,5.0,station,36.39941450172463,29.811605163846718,151.31326168479254,0.0,11.7682119205298,9.0,1.0,151
uk,TLE4,GNN-oof-456,5.0,station,31.109839696125267,24.971402801690765,151.31326168479254,0.0,11.7682119205298,9.0,1.0,151
uk,TLE4,Uni,7.5,station,136.73160387714384,125.34801446979614,277.77051444955805,0.0,21.503311258278146,21.0,1.0,151
uk,TLE4,LU,7.5,station,114.58245257192623,102.9248203499453,277.77051444955805,0.0,21.503311258278146,21.0,1.0,151
uk,TLE4,LU-soft,7.5,station,71.79710190044935,60.75392028133325,277.77051444955805,0.0,21.503311258278146,21.0,1.0,151
uk,TLE4,Ref,7.5,station,18.314635741726367,0.0,277.77051444955805,0.0,21.503311258278146,21.0,1.0,151
uk,TLE4,GNN-oof-42,7.5,station,44.92604970325147,37.051002344224216,277.77051444955805,0.0,21.503311258278146,21.0,1.0,151
uk,TLE4,GNN-oof-123,7.5,station,50.089303153868,41.01126386171356,277.77051444955805,0.0,21.503311258278146,21.0,1.0,151
