country,region,arm,radius_km,dc_mw,eta,e_budget_mva,eps_max_mva,budget_realised,L_E,L_E_bound,L_S,L_S_bound,slack_E,slack_S,valid_E,valid_S
uk,TLH3,Ref,20.0,100.0,0.5,76.8733346603811,72.96478352313324,True,5471671.85518499,33010882.06776597,1652842.3850000538,28672761.754989855,27539210.21258098,27019919.3699898,True,True
uk,TLH3,Ref,20.0,300.0,0.5,76.8733346603811,72.96478352313324,True,5516323.691382893,33055533.90396389,1652842.38500005,58008117.25029836,27539210.212580997,56355274.86529831,True,True
uk,TLH3,Ref,20.0,500.0,0.5,76.8733346603811,72.96478352313324,True,5516323.691382892,33055533.903963897,1652842.3850001097,58008117.250298336,27539210.212581005,56355274.86529823,True,True
uk,TLH3,Ref,20.0,100.0,0.8,92.39659440313112,72.96478352313324,True,5471671.85518499,39685883.75714847,1652842.3850000538,35347763.44437235,34214211.90196348,33694921.05937229,True,True
uk,TLH3,Ref,20.0,300.0,0.8,92.39659440313112,72.96478352313324,True,5516323.691382893,39730535.59334639,1652842.38500005,71358120.62906334,34214211.901963495,69705278.24406329,True,True
uk,TLH3,Ref,20.0,500.0,0.8,92.39659440313112,72.96478352313324,True,5516323.691382892,39730535.5933464,1652842.3850001097,71358120.62906337,34214211.90196351,69705278.24406326,True,True
uk,TLH3,Ref,20.0,100.0,0.9,110.22154239845166,72.96478352313324,True,5471671.85518499,47350611.395136304,1652842.3850000538,43012491.08236019,41878939.53995132,41359648.69736014,True,True
uk,TLH3,Ref,20.0,300.0,0.9,110.22154239845166,72.96478352313324,True,5516323.691382893,47395263.23133423,1652842.38500005,86687575.90503904,41878939.53995134,85034733.52003899,True,True
uk,TLH3,Ref,20.0,500.0,0.9,110.22154239845166,72.96478352313324,True,5516323.691382892,47395263.23133423,1652842.3850001097,86687575.905039,41878939.53995134,85034733.52003889,True,True
uk,TLH3,Ref,20.0,100.0,1.0,173.09102777105966,72.96478352313324,True,5471671.85518499,74384490.10535774,1652842.3850000538,70046369.79258162,68912818.25017275,68393527.40758157,True,True
uk,TLH3,Ref,20.0,300.0,1.0,173.09102777105966,72.96478352313324,True,5516323.691382893,74429141.94155566,1652842.38500005,140755333.3254819,68912818.25017276,139102490.94048184,True,True
uk,TLH3,Ref,20.0,500.0,1.0,173.09102777105966,72.96478352313324,True,5516323.691382892,74429141.94155566,1652842.3850001097,140755333.3254819,68912818.25017276,139102490.94048178,True,True
uk,TLH3,GNN-oof-42,20.0,100.0,0.5,109.12579737622713,89.40879502627718,True,10504892.778023371,46704698.315464854,1729303.2650000192,39320427.72401998,36199805.537441485,37591124.45901996,True,True
uk,TLH3,GNN-oof-42,20.0,300.0,0.5,109.12579737622713,89.40879502627718,True,10724287.334336182,46924092.871777676,1650785.0499999672,88569602.65977351,36199805.53744149,86918817.60977355,True,True
uk,TLH3,GNN-oof-42,20.0,500.0,0.5,109.12579737622713,89.40879502627718,True,10724287.334336182,46924092.871777676,1650785.0499999821,88569602.65977347,36199805.53744149,86918817.60977349,True,True
uk,TLH3,GNN-oof-42,20.0,100.0,0.8,143.50399743930012,89.40879502627718,True,10504892.778023371,61487324.34258626,1729303.2650000192,54103053.75114137,50982431.56456289,52373750.486141354,True,True
uk,TLH3,GNN-oof-42,20.0,300.0,0.8,143.50399743930012,89.40879502627718,True,10724287.334336182,61706718.89889908,1650785.0499999672,118134854.71401624,50982431.564562894,116484069.66401628,True,True
uk,TLH3,GNN-oof-42,20.0,500.0,0.8,143.50399743930012,89.40879502627718,True,10724287.334336182,61706718.89889908,1650785.0499999821,118134854.71401624,50982431.564562894,116484069.66401626,True,True
uk,TLH3,GNN-oof-42,20.0,100.0,0.9,151.81135830062829,89.40879502627718,True,10504892.778023371,65059489.51295734,1729303.2650000192,57675218.921512485,54554596.73493397,55945915.65651247,True,True
uk,TLH3,GNN-oof-42,20.0,300.0,0.9,151.81135830062829,89.40879502627718,True,10724287.334336182,65278884.06927017,1650785.0499999672,125279185.05475846,54554596.73493399,123628400.00475849,True,True
uk,TLH3,GNN-oof-42,20.0,500.0,0.9,151.81135830062829,89.40879502627718,True,10724287.334336182,65278884.06927017,1650785.0499999821,125279185.05475855,54554596.73493399,123628400.00475857,True,True
uk,TLH3,GNN-oof-42,20.0,100.0,1.0,222.23172552137217,89.40879502627718,True,10504892.778023371,95340247.41787721,1729303.2650000192,87955976.82643235,84835354.63985384,86226673.56143233,True,True
uk,TLH3,GNN-oof-42,20.0,300.0,1.0,222.23172552137217,89.40879502627718,True,10724287.334336182,95559641.97419003,1650785.0499999672,169797218.31612763,84835354.63985385,168146433.26612765,True,True
uk,TLH3,GNN-oof-42,20.0,500.0,1.0,222.23172552137217,89.40879502627718,True,10724287.334336182,95559641.97419003,1650785.0499999821,185840700.86459818,84835354.63985385,184189915.8145982,True,True
uk,TLH3,GNN-oof-123,20.0,100.0,0.5,115.43754354578716,80.60002561008145,True,9204741.928194955,49588015.2034706,2007160.6650000252,46577597.96260482,40383273.27527565,44570437.2976048,True,True
uk,TLH3,GNN-oof-123,20.0,300.0,0.5,115.43754354578716,80.60002561008145,True,9254870.449412838,49638143.72468851,3952756.5099999905,94823791.71358538,40383273.27527567,90871035.20358539,True,True
uk,TLH3,GNN-oof-123,20.0,500.0,0.5,115.43754354578716,80.60002561008145,True,9254870.449412838,49638143.72468851,3952756.5100000203,94823791.71358538,40383273.27527567,90871035.20358536,True,True
uk,TLH3,GNN-oof-123,20.0,100.0,0.8,166.5558646756483,80.60002561008145,True,9204741.928194955,71568893.28931089,2007160.6650000252,68558476.04844512,62364151.36111593,66551315.3834451,True,True
uk,TLH3,GNN-oof-123,20.0,300.0,0.8,166.5558646756483,80.60002561008145,True,9254870.449412838,71619021.81052878,3952756.5099999905,138785547.88526598,62364151.36111595,134832791.375266,True,True
uk,TLH3,GNN-oof-123,20.0,500.0,0.8,166.5558646756483,80.60002561008145,True,9254870.449412838,71619021.81052874,3952756.5100000203,138785547.88526598,62364151.3611159,134832791.37526596,True,True
uk,TLH3,GNN-oof-123,20.0,100.0,0.9,199.96603340245318,80.60002561008145,True,9204741.928194955,85935265.84183697,2007160.6650000252,82924848.6009712,76730523.91364202,80917687.93597119,True,True
uk,TLH3,GNN-oof-123,20.0,300.0,0.9,199.96603340245318,80.60002561008145,True,9254870.449412838,85985394.36305487,3952756.5099999905,167132622.63027912,76730523.91364203,163179866.12027913,True,True
uk,TLH3,GNN-oof-123,20.0,500.0,0.9,199.96603340245318,80.60002561008145,True,9254870.449412838,85985394.36305487,3952756.5100000203,167518292.99031818,76730523.91364203,163565536.48031816,True,True
uk,TLH3,GNN-oof-123,20.0,100.0,1.0,207.68441600087178,80.60002561008145,True,9204741.928194955,89254170.35915701,2007160.6650000252,86243753.11829121,80049428.43096206,84236592.4532912,True,True
uk,TLH3,GNN-oof-123,20.0,300.0,1.0,207.68441600087178,80.60002561008145,True,9254870.449412838,89304298.88037491,3952756.5099999905,170685150.21894556,80049428.43096207,166732393.70894557,True,True
uk,TLH3,GNN-oof-123,20.0,500.0,1.0,207.68441600087178,80.60002561008145,True,9254870.449412838,89304298.88037488,3952756.5100000203,174156102.02495804,80049428.43096204,170203345.51495802,True,True
uk,TLH3,GNN-oof-456,20.0,100.0,0.5,121.87074787267699,83.8748404627791,True,8317841.784411339,52399822.898600906,5634275.164999999,53252720.296664014,44081981.114189565,47618445.131664015,True,True
uk,TLH3,GNN-oof-456,20.0,300.0,0.5,121.87074787267699,83.8748404627791,True,8322440.471061535,52404421.585251115,5634275.164999977,100700347.82479326,44081981.11418958,95066072.65979329,True,True
uk,TLH3,GNN-oof-456,20.0,500.0,0.5,121.87074787267699,83.8748404627791,True,8322440.471061535,52404421.585251115,5634275.164999992,100700347.82479326,44081981.11418958,95066072.65979327,True,True
uk,TLH3,GNN-oof-456,20.0,100.0,0.8,134.4403494361474,83.8748404627791,True,8317841.784411339,57804751.570893176,5634275.164999999,58657648.96895631,49486909.786481835,53023373.80395631,True,True
uk,TLH3,GNN-oof-456,20.0,300.0,0.8,134.4403494361474,83.8748404627791,True,8322440.471061535,57809350.25754339,5634275.164999977,111510205.16937776,49486909.78648186,105875930.00437778,True,True
uk,TLH3,GNN-oof-456,20.0,500.0,0.8,134.4403494361474,83.8748404627791,True,8322440.471061535,57809350.257543385,5634275.164999992,111510205.1693778,49486909.78648185,105875930.00437781,True,True
uk,TLH3,GNN-oof-456,20.0,100.0,0.9,143.87925216533552,83.8748404627791,True,8317841.784411339,61863479.74444408,5634275.164999999,62716377.142507195,53545637.96003274,57082101.9775072,True,True
uk,TLH3,GNN-oof-456,20.0,300.0,0.9,143.87925216533552,83.8748404627791,True,8322440.471061535,61868078.43109429,5634275.164999977,119627661.51647961,53545637.96003275,113993386.35147963,True,True
uk,TLH3,GNN-oof-456,20.0,500.0,0.9,143.87925216533552,83.8748404627791,True,8322440.471061535,61868078.43109429,5634275.164999992,119627661.51647957,53545637.96003275,113993386.35147958,True,True
uk,TLH3,GNN-oof-456,20.0,100.0,1.0,228.17902021465719,83.8748404627791,True,8317841.784411339,98112380.0056524,5634275.164999999,98965277.40371552,89794538.22124106,93331002.23871553,True,True
uk,TLH3,GNN-oof-456,20.0,300.0,1.0,228.17902021465719,83.8748404627791,True,8322440.471061535,98116978.69230261,5634275.164999977,184965277.4037155,89794538.22124109,179331002.23871553,True,True
uk,TLH3,GNN-oof-456,20.0,500.0,1.0,228.17902021465719,83.8748404627791,True,8322440.471061535,98116978.69230261,5634275.164999992,192125462.03889626,89794538.22124109,186491186.87389627,True,True
uk,TLJ1,Uni,10.0,100.0,0.5,272.55099505654175,259.13760540762786,True,11375126.896070747,100881335.18574359,1485578.6200000015,78375982.8297148,89506208.28967284,76890404.2097148,True,True
uk,TLJ1,Uni,10.0,300.0,0.5,272.55099505654175,259.13760540762786,True,22918174.738180563,116451628.62789218,5010552.765663683,137998305.4991608,93533453.88971162,132987752.73349711,True,True
uk,TLJ1,Uni,10.0,500.0,0.5,272.55099505654175,259.13760540762786,True,23663473.98460131,117196927.87431292,23072563.37988922,211341680.92699832,93533453.88971162,188269117.5471091,True,True
uk,TLJ1,Uni,10.0,100.0,0.8,420.65283910338366,259.13760540762786,True,11375126.896070747,164452227.0387984,1485578.6200000015,142059775.7698568,153077100.14272764,140574197.1498568,True,True
uk,TLJ1,Uni,10.0,300.0,0.8,420.65283910338366,259.13760540762786,True,22918174.738180563,180135421.56803423,5010552.765663683,201682098.43930274,157217246.82985365,196671545.67363906,True,True
uk,TLJ1,Uni,10.0,500.0,0.8,420.65283910338366,259.13760540762786,True,23663473.98460131,180880720.814455,23072563.37988922,275025473.8671404,157217246.82985368,251952910.4872512,True,True
uk,TLJ1,Uni,10.0,100.0,0.9,540.4792403161418,259.13760540762786,True,11375126.896070747,215977579.5602844,1485578.6200000015,193585128.29134288,204602452.66421366,192099549.67134288,True,True
uk,TLJ1,Uni,10.0,300.0,0.9,540.4792403161418,259.13760540762786,True,22918174.738180563,231660774.08952022,5010552.765663683,253207450.9607888,208742599.35133964,248196898.1951251,True,True
uk,TLJ1,Uni,10.0,500.0,0.9,540.4792403161418,259.13760540762786,True,23663473.98460131,232406073.33594096,23072563.37988922,326550826.3886264,208742599.35133964,303478263.0087372,True,True
uk,TLJ1,Uni,10.0,100.0,1.0,610.8769482117764,259.13760540762786,True,11375126.896070747,246248593.9554073,1485578.6200000015,223856142.68646568,234873467.05933654,222370564.06646568,True,True
uk,TLJ1,Uni,10.0,300.0,1.0,610.8769482117764,259.13760540762786,True,22918174.738180563,261931788.48464307,5010552.765663683,283478465.3559117,239013613.74646252,278467912.590248,True,True
uk,TLJ1,Uni,10.0,500.0,1.0,610.8769482117764,259.13760540762786,True,23663473.98460131,262677087.73106384,23072563.37988922,356821840.7837492,239013613.74646252,333749277.40386,True,True
uk,TLJ1,LU,10.0,100.0,0.5,238.9006023485393,252.58836760735247,False,11155712.147553185,86961611.34520474,1485578.6200000015,67789002.50442736,75805899.19765155,66303423.884427354,True,True
uk,TLJ1,LU,10.0,300.0,0.5,238.9006023485393,252.58836760735247,False,22291277.306721747,101971103.98353624,8965958.008650288,126105191.34528705,79679826.6768145,117139233.33663677,True,True
uk,TLJ1,LU,10.0,500.0,0.5,238.9006023485393,252.58836760735247,False,23047432.33305745,102727259.00987191,24732769.5356445,185454961.47844478,79679826.67681447,160722191.94280028,True,True
uk,TLJ1,LU,10.0,100.0,0.8,374.46063052731427,252.58836760735247,True,11155712.147553185,144989903.5063167,1485578.6200000015,126079814.62130055,133834191.3587635,124594236.00130054,True,True
uk,TLJ1,LU,10.0,300.0,0.8,374.46063052731427,252.58836760735247,True,22291277.306721747,160261916.10040948,8965958.008650288,184396003.4621603,137970638.79368773,175430045.45351,True,True
uk,TLJ1,LU,10.0,500.0,0.8,374.46063052731427,252.58836760735247,True,23047432.33305745,161018071.12674516,24732769.5356445,259052522.27175778,137970638.7936877,234319752.73611328,True,True
uk,TLJ1,LU,10.0,100.0,0.9,457.9862418134077,252.58836760735247,True,11155712.147553185,180905866.1266767,1485578.6200000015,161995827.4743207,169750153.97912353,160510248.8543207,True,True
uk,TLJ1,LU,10.0,300.0,0.9,457.9862418134077,252.58836760735247,True,22291277.306721747,196177928.95342964,8965958.008650288,220312016.31518048,173886651.6467079,211346058.30653018,True,True
uk,TLJ1,LU,10.0,500.0,0.9,457.9862418134077,252.58836760735247,True,23047432.33305745,196934083.9797654,24732769.5356445,294968535.124778,173886651.64670795,270235765.5891335,True,True
uk,TLJ1,LU,10.0,100.0,1.0,536.6515184694699,252.58836760735247,True,11155712.147553185,214731935.08878344,1485578.6200000015,195821896.4364275,203576222.94123027,194336317.8164275,True,True
uk,TLJ1,LU,10.0,300.0,1.0,536.6515184694699,252.58836760735247,True,22291277.306721747,230003997.91553637,8965958.008650288,254138085.2772872,207712720.60881463,245172127.26863688,True,True
uk,TLJ1,LU,10.0,500.0,1.0,536.6515184694699,252.58836760735247,True,23047432.33305745,230760152.94187206,24732769.5356445,328794604.0868848,207712720.6088146,304061834.5512403,True,True
uk,TLJ1,LU-soft,10.0,100.0,0.5,237.8346790684065,210.22902678464894,True,8521403.37239141,91029434.71346405,0.0,85654197.1578555,82508031.34107265,85654197.1578555,True,True
uk,TLJ1,LU-soft,10.0,300.0,0.5,237.8346790684065,210.22902678464894,True,16069741.920767194,102061815.9784335,15225858.301730677,113754399.3204566,85992074.05766632,98528541.01872592,True,True
uk,TLJ1,LU-soft,10.0,500.0,0.5,237.8346790684065,210.22902678464894,True,16276837.941748492,102268911.99941483,33813792.00934428,178363353.09143668,85992074.05766633,144549561.0820924,True,True
uk,TLJ1,LU-soft,10.0,100.0,0.8,298.2083941664936,210.22902678464894,True,8521403.37239141,116921684.26570927,0.0,111614894.65003295,108400280.89331785,111614894.65003295,True,True
uk,TLJ1,LU-soft,10.0,300.0,0.8,298.2083941664936,210.22902678464894,True,16069741.920767194,128022513.47061093,15225858.301730677,139715096.81263405,111952771.54984374,124489238.51090337,True,True
uk,TLJ1,LU-soft,10.0,500.0,0.8,298.2083941664936,210.22902678464894,True,16276837.941748492,128229609.49159223,33813792.00934428,230284748.0757916,111952771.54984373,196470956.06644732,True,True
uk,TLJ1,LU-soft,10.0,100.0,0.9,315.4457569749269,210.22902678464894,True,8521403.37239141,124327025.68141748,0.0,119026960.65765926,115805622.30902606,119026960.65765926,True,True
uk,TLJ1,LU-soft,10.0,300.0,0.9,315.4457569749269,210.22902678464894,True,16069741.920767194,135434579.47823724,15225858.301730677,147127162.82026038,119364837.55747005,131901304.5185297,True,True
uk,TLJ1,LU-soft,10.0,500.0,0.9,315.4457569749269,210.22902678464894,True,16276837.941748492,135641675.49921852,33813792.00934428,244728070.9522361,119364837.55747002,210914278.9428918,True,True
uk,TLJ1,LU-soft,10.0,100.0,1.0,353.83791520886587,210.22902678464894,True,8521403.37239141,140832022.5498142,0.0,135535588.69825304,132310619.17742279,135535588.69825304,True,True
uk,TLJ1,LU-soft,10.0,300.0,1.0,353.83791520886587,210.22902678464894,True,16069741.920767194,151943207.51883104,15225858.301730677,163635790.86085412,135873465.59806386,148409932.55912346,True,True
uk,TLJ1,LU-soft,10.0,500.0,1.0,353.83791520886587,210.22902678464894,True,16276837.941748492,152150303.53981233,33813792.00934428,266360730.4954494,135873465.59806383,232546938.4861051,True,True
uk,TLJ1,Ref,10.0,100.0,0.5,116.60366058911892,74.8415280797822,True,3280479.838995324,44486708.53748122,283800.0000000015,29624779.142422497,41206228.698485896,29340979.142422497,True,True
uk,TLJ1,Ref,10.0,300.0,0.5,116.60366058911892,74.8415280797822,True,5427588.562490367,50139574.05332114,1291554.4276234508,92144471.19196105,44711985.49083077,90852916.7643376,True,True
uk,TLJ1,Ref,10.0,500.0,0.5,116.60366058911892,74.8415280797822,True,5427588.562490368,50139574.05332115,1046835.0000000298,91803539.52726658,44711985.49083079,90756704.52726655,True,True
uk,TLJ1,Ref,10.0,100.0,0.8,146.37625662718568,74.8415280797822,True,3280479.838995324,57195898.666411385,283800.0000000015,42426995.4387912,53915418.82741606,42143195.4387912,True,True
uk,TLJ1,Ref,10.0,300.0,0.8,146.37625662718568,74.8415280797822,True,5427588.562490367,62941790.34968985,1291554.4276234508,107627528.55276231,57514201.78719948,106335974.12513886,True,True
uk,TLJ1,Ref,10.0,500.0,0.8,146.37625662718568,74.8415280797822,True,5427588.562490368,62941790.34968986,1046835.0000000298,117407972.12000406,57514201.7871995,116361137.12000403,True,True
uk,TLJ1,Ref,10.0,100.0,0.9,184.9083207958395,74.8415280797822,True,3280479.838995324,73743733.99011646,283800.0000000015,58995783.03131236,70463254.15112114,58711983.03131236,True,True
